n_features,cluster,method,split,percent_rmse,rmse,mae,r2
210,1,LINEAR,test,24.54151353070892,30.440754365934946,24.206768035888672,0.9148910045623779
210,1,LINEAR,train,19.874409943399787,32.248686534541605,25.48737144470215,0.819154679775238
210,1,XGB,test,24.61503249975503,30.531945680405794,17.342140197753906,0.9143803119659424
210,1,XGB,train,1.8078631649658001,2.933481430158784,1.8092578649520874,0.998503565788269
210,1,MLP,test,131.49866594758413,163.1080570703054,127.19095611572266,-1.4435184001922607
210,1,MLP,train,111.07132395497752,180.2269511095663,164.0972900390625,-4.648364067077637
220,0,NNLS,test,21.552140368093262,44.20982766312502,39.963698793873135,0.11493887676450809
220,0,NNLS,train,20.959012002446464,41.87011979334742,31.998016770593335,0.24690596930209674
220,0,LINEAR,test,14.192087702037023,29.112178223184152,25.13275146484375,0.6162176132202148
220,0,LINEAR,train,2.919054239711794,5.831436648146634,4.709109306335449,0.9853919744491577
220,0,XGB,test,17.649781947182944,36.2049339346302,30.99353790283203,0.40643107891082764
220,0,XGB,train,0.05221134684915274,0.10430335871227438,0.08187828212976456,0.9999953508377075
220,0,MLP,test,37.203900663343525,76.31622700255988,62.27741241455078,-1.637359857559204
220,0,MLP,train,14.48226602368567,28.93143117719788,19.444787979125977,0.6404323577880859
220,1,NNLS,test,20.751303372959544,25.73946093254712,16.822123307949845,0.9391495693214567
220,1,NNLS,train,24.13391565568749,39.16026101141171,28.494876129214095,0.733329872113149
220,1,LINEAR,test,24.238495664251015,30.06489765971377,23.51723861694336,0.9169797301292419
220,1,LINEAR,train,19.972636481587507,32.408071233177196,25.26725196838379,0.8173626661300659
220,1,XGB,test,25.36808785045511,31.466018997682244,19.826387405395508,0.9090613722801208
220,1,XGB,train,2.518197906302105,4.086087342645592,1.2428481578826904,0.9970966577529907
220,1,MLP,test,37.49503605212441,46.50801919679417,26.435373306274414,0.8013353943824768
220,1,MLP,train,34.33544332441322,55.71350052388559,41.783199310302734,0.4602358341217041
230,0,NNLS,test,20.148190136948728,41.329909626845286,37.342161077377696,0.22649249482334965
230,0,NNLS,train,21.113325423929073,42.178393935394,32.93059079361416,0.235775642036536
230,0,LINEAR,test,13.78161263867069,28.270172208862647,24.19849395751953,0.6380966901779175
230,0,LINEAR,train,2.8710014692502557,5.735440937309121,4.64772891998291,0.9858689308166504
230,0,XGB,test,19.467133160727727,39.932859912373544,35.313350677490234,0.27790147066116333
230,0,XGB,train,0.011331399386032294,0.022636899566833357,0.01623382605612278,0.9999997615814209
230,0,MLP,test,102.81343166719812,210.9008208850786,205.59112548828125,-19.141515731811523
230,0,MLP,train,103.0549018723911,205.87426001688507,200.14108276367188,-17.207273483276367
230,1,NNLS,test,20.89444600601597,25.917011910676948,16.923018220642046,0.938307180529201
230,1,NNLS,train,24.178615946384586,39.23279275785344,29.028741264140155,0.7323411165710509
230,1,LINEAR,test,24.58612584255818,30.496090497710213,24.4541015625,0.914581298828125
230,1,LINEAR,train,19.63657476325027,31.862769559226564,25.1295223236084,0.8234571218490601
230,1,XGB,test,28.33290099750469,35.14350810760609,22.729881286621094,0.8865629434585571
230,1,XGB,train,2.5152608846034687,4.081321661934858,1.245017409324646,0.9971034526824951
230,1,MLP,test,131.44741815130064,163.04449042937637,125.5884780883789,-1.4416141510009766
230,1,MLP,train,111.03342583439225,180.16545672485333,163.53724670410156,-4.644509792327881
240,0,NNLS,test,20.121266601642894,41.274681476154726,36.77500159548562,0.22855835206826158
240,0,NNLS,train,21.01841582305266,41.98879166035497,32.40723768977623,0.2426309528148951
240,0,LINEAR,test,14.199816469236318,29.128032215413857,25.467357635498047,0.6157995462417603
240,0,LINEAR,train,2.73723508676959,5.468213910666145,4.433872222900391,0.9871550798416138
240,0,XGB,test,18.29075220656249,37.51975391168964,32.87602233886719,0.36253613233566284
240,0,XGB,train,0.04463557262523973,0.08916912556017896,0.07248039543628693,0.9999966025352478
240,0,MLP,test,102.179635883484,209.60071788402826,204.22723388671875,-18.893957138061523
240,0,MLP,train,102.26094934348622,204.28816962810157,198.513671875,-16.92780876159668
240,1,NNLS,test,17.91006507541796,22.215251351816665,13.824515526565005,0.9546719303135951
240,1,NNLS,train,23.18623741744877,37.622535940448465,28.663348530818574,0.7538616159296874
240,1,LINEAR,test,24.700422063001962,30.63786101920353,24.235111236572266,0.9137852191925049
240,1,LINEAR,train,19.8178321393368,32.15688205464831,25.145572662353516,0.8201828598976135
240,1,XGB,test,25.772485897875907,31.96762545370609,17.741092681884766,0.9061388969421387
240,1,XGB,train,1.7388299071137154,2.821466437046026,1.7960751056671143,0.9986156821250916
240,1,MLP,test,130.5600559630258,161.94382586062056,126.0273666381836,-1.4087603092193604
240,1,MLP,train,110.26966068336937,178.92615336885493,162.84713745117188,-4.5671234130859375
250,0,NNLS,test,18.649614367597643,38.25588656595113,34.85884373546844,0.33727681760856876
250,0,NNLS,train,21.097090883779977,42.145961960988274,32.90785740807441,0.236950450913766
250,0,LINEAR,test,13.685306321487268,28.072619408406098,24.344173431396484,0.6431369781494141
250,0,LINEAR,train,2.6829025646951354,5.359673049691088,4.390557765960693,0.9876599311828613
250,0,XGB,test,19.370860675443303,39.73537651116918,34.27484893798828,0.285025954246521
250,0,XGB,train,0.061032370679369286,0.1219252449170262,0.09617309272289276,0.999993622303009
250,0,MLP,test,45.23742870706813,92.79537405125592,77.94439697265625,-2.8993146419525146
250,0,MLP,train,21.913386916312966,43.776688288402994,17.80739974975586,0.1767597794532776
250,1,NNLS,test,20.237938549124276,25.102694480350664,15.254646479648065,0.9421230758107512
250,1,NNLS,train,23.657026217815982,38.38644895674695,29.329749622994928,0.7437646229067332
250,1,LINEAR,test,24.923839042103506,30.914982533062044,24.699291229248047,0.9122185707092285
250,1,LINEAR,train,19.372107148284336,31.433638166754378,24.750215530395508,0.8281804919242859
250,1,XGB,test,26.93469951882082,33.40920970284616,18.966930389404297,0.897482693195343
250,1,XGB,train,1.7490136177715432,2.837990766256203,1.7737442255020142,0.9985994100570679
250,1,MLP,test,30.078123242921173,37.308243449630204,25.469106674194336,0.8721577525138855
250,1,MLP,train,20.36965242176562,33.05227866577432,24.5872745513916,0.8100295662879944
260,0,NNLS,test,19.022473513286034,39.02073118425677,36.724855823014515,0.3105124527648204
260,0,NNLS,train,21.805557932531176,43.561276776275825,33.79177656844602,0.18484161700071677
260,0,LINEAR,test,13.61696283310845,27.932426657638878,23.638879776000977,0.6466923952102661
260,0,LINEAR,train,2.578739310595921,5.151584618485937,4.201268196105957,0.9885995388031006
260,0,XGB,test,18.72281066600291,38.40603386839104,33.67635726928711,0.3320644497871399
260,0,XGB,train,2.2932459748811618,4.581250474625338,3.6929640769958496,0.9909840822219849
260,0,MLP,test,34.22753498397484,70.21081883891719,58.62712860107422,-1.2322545051574707
260,0,MLP,train,19.603502685755487,39.162199331055355,24.219942092895508,0.3411676287651062
260,1,NNLS,test,20.769236348400113,25.76170460141268,16.63175180138877,0.9390443517578613
260,1,NNLS,train,24.443583418507615,39.66273523034345,29.946255510846658,0.7264425572672135
260,1,LINEAR,test,25.11390478085922,31.150735900905595,24.978042602539062,0.910874605178833
260,1,LINEAR,train,19.331508297843257,31.367761514050436,24.675691604614258,0.8288999199867249
260,1,XGB,test,27.574908278013087,34.20331058652254,22.083078384399414,0.8925513029098511
260,1,XGB,train,2.505485896041208,4.0654605348412325,1.2351421117782593,0.9971259236335754
260,1,MLP,test,39.505640000739064,49.001928174754,32.55596923828125,0.7794581055641174
260,1,MLP,train,28.56999989145519,46.35835596706111,35.684295654296875,0.6262861490249634
270,0,NNLS,test,17.635727093882206,36.17610326483853,32.41291835879591,0.40737606203344234
270,0,NNLS,train,21.994697310992205,43.939123233583935,34.211402221162714,0.1706390714316025
270,0,LINEAR,test,13.987633624440104,28.69278231255968,25.09169578552246,0.6271956562995911
270,0,LINEAR,train,0.002980057685670194,0.00595330410973247,0.00477676372975111,1.0
270,0,XGB,test,19.18804956889951,39.36037674886383,34.07874298095703,0.2984572649002075
270,0,XGB,train,0.30203328099023097,0.6033762304808353,0.4507966935634613,0.9998435974121094
270,0,MLP,test,103.56499118993972,212.4424922184825,207.22535705566406,-19.43705940246582
270,0,MLP,train,103.80785588408963,207.37844707804135,201.7052764892578,-17.474300384521484
270,1,NNLS,test,20.88681497585442,25.907546548468705,16.67391158225035,0.9383522349706874
270,1,NNLS,train,24.933940828943875,40.458400735084645,30.647033103231525,0.7153569154603935
270,1,LINEAR,test,24.913752087946012,30.902470896669918,24.317703247070312,0.912289559841156
270,1,LINEAR,train,19.684136980247025,31.939945134812675,24.988811492919922,0.8226008415222168
270,1,XGB,test,26.159446385810874,32.447602743933565,17.494657516479492,0.9032992124557495
270,1,XGB,train,1.7210410062012893,2.792601746675212,1.7800090312957764,0.9986438751220703
270,1,MLP,test,131.33999124320695,162.911240452048,128.73086547851562,-1.4376249313354492
270,1,MLP,train,110.9443425428039,180.0209080738957,164.67398071289062,-4.635456085205078
280,0,NNLS,test,17.636192583716674,36.177058122454035,32.67538010863012,0.40734477735116703
280,0,NNLS,train,22.427941311802684,44.804621006645306,35.272706924063755,0.13764434730882535
280,0,LINEAR,test,14.092950019665091,28.908817453546938,25.677968978881836,0.6215606927871704
280,0,LINEAR,train,0.002846036916235433,0.005685568890611691,0.004512977786362171,1.0
280,0,XGB,test,20.93889457818937,42.95187879012468,37.63159942626953,0.16458946466445923
280,0,XGB,train,0.011553788417318153,0.023081169333918683,0.016911696642637253,0.9999997615814209
280,0,MLP,test,62.64804681179535,128.5097120600229,109.55804443359375,-6.47838020324707
280,0,MLP,train,72.71808618518577,145.26996689353928,111.81612396240234,-8.06551456451416
280,1,NNLS,test,20.566152475592453,25.509803826014895,16.060753023553495,0.9402305857400837
280,1,NNLS,train,25.122559407796473,40.76445769181096,30.775077442334087,0.7110341294391511
280,1,LINEAR,test,24.73925068342254,30.686023187160774,24.110157012939453,0.9135139584541321
280,1,LINEAR,train,19.553336512247967,31.727705209044526,24.81412696838379,0.824950635433197
280,1,XGB,test,27.228877522389418,33.774101637293775,18.020435333251953,0.8952311277389526
280,1,XGB,train,1.7888439527378202,2.9026204076166917,1.838409185409546,0.9985349178314209
280,1,MLP,test,39.669952159118736,49.20573736713789,32.733009338378906,0.7776197195053101
280,1,MLP,train,33.567075328843075,54.46672848371517,41.5483283996582,0.48412346839904785
290,0,NNLS,test,20.069882037555782,41.16927650550972,36.88910459065889,0.23249345000507793
290,0,NNLS,train,22.36273932265632,44.67436605493268,35.1759858237123,0.1426510995355844
290,0,LINEAR,test,14.385156205034008,29.508218945771066,26.504112243652344,0.605704665184021
290,0,LINEAR,train,0.0027634148588307266,0.005520513617934521,0.004369163420051336,1.0
290,0,XGB,test,19.251798668643403,39.491145046825054,34.32972717285156,0.29378801584243774
290,0,XGB,train,0.00021731769942558707,0.0004341386944719481,0.0003501892206259072,1.0
290,0,MLP,test,102.10121789960714,209.43985935704788,204.11105346679688,-18.863431930541992
290,0,MLP,train,102.40703645088219,204.58000994415363,198.8160858154297,-16.979068756103516
290,1,NNLS,test,19.601740504991497,24.313568399544728,15.281479133792411,0.9457047086051054
290,1,NNLS,train,25.562007198024183,41.47751604552861,31.2863972556475,0.7008364393331571
290,1,LINEAR,test,24.682212827548987,30.615274683486223,24.029821395874023,0.913912296295166
290,1,LINEAR,train,19.515743605678605,31.66670607179566,24.762819290161133,0.825623095035553
290,1,XGB,test,25.58741575147793,31.738068508902384,19.129150390625,0.9074820876121521
290,1,XGB,train,2.5070100479025066,4.067933659615555,1.2547787427902222,0.9971224069595337
290,1,MLP,test,30.709450040321844,38.09132734297927,26.28336524963379,0.8667347431182861
290,1,MLP,train,23.54151370491323,38.19901562765558,28.603782653808594,0.7462608218193054
300,0,NNLS,test,18.39262495033928,37.72872510290409,34.609751305793,0.355415466051756
300,0,NNLS,train,22.328824953521107,44.60661483181962,34.60189654312389,0.14524956465418648
300,0,LINEAR,test,14.294804161360645,29.32288012505124,26.966243743896484,0.6106421947479248
300,0,LINEAR,train,0.002674314413438473,0.005342516376376626,0.004225539974868298,1.0
300,0,XGB,test,19.073430447752425,39.12525895980594,35.6495475769043,0.3068135380744934
300,0,XGB,train,0.01038803987219075,0.02075233669487504,0.015035820193588734,0.9999998211860657
300,0,MLP,test,62.845901970739206,128.9155716326581,118.56929016113281,-6.525691032409668
300,0,MLP,train,45.58905166579304,91.07390435622874,61.982810974121094,-2.563105583190918
300,1,NNLS,test,21.021179276752015,26.07420907619163,16.235523045072906,0.9375565270710594
300,1,NNLS,train,25.262528421069135,40.991574715482805,31.046976549292467,0.707805243461717
300,1,LINEAR,test,24.664837788940034,30.593723067212352,23.99531364440918,0.9140334725379944
300,1,LINEAR,train,19.460329818081252,31.576790352485855,24.676788330078125,0.8266119360923767
300,1,XGB,test,25.544340993441473,31.684639525106444,19.168437957763672,0.9077933430671692
300,1,XGB,train,2.5062032849441938,4.066624587002863,1.250198245048523,0.9971242547035217
300,1,MLP,test,33.56563067615541,41.63407107194104,25.859272003173828,0.8407928347587585
300,1,MLP,train,26.224337217241136,42.55222836317594,31.179779052734375,0.6851325035095215
